player_id,year,team
10927,2003,8
10927,2004,8
14868,1999,21
14868,2000,21
14868,2001,21
14868,2002,21
14868,2003,21
14868,2004,21
14868,2004,26
14868,2005,26
14868,2006,26
14868,2007,26
14868,2008,26
14868,2009,26
20070,2016,4
20070,2017,4
16743,1990,2
16743,1991,2
16743,1992,2
16743,1992,21
16743,1994,4
16743,1995,6
2082,2001,22
2082,2002,22
2082,2003,26
2082,2004,26
2082,2005,26
2082,2007,29
2082,2010,11
24323,2005,30
24323,2006,30
24323,2007,30
24323,2008,30
24323,2009,30
18535,1994,27
18535,1995,27
18535,1996,27
18535,1997,27
18535,1998,5
18535,1999,5
18535,2000,8
507,2001,2
13396,1991,9
13396,1992,24
13396,1993,24
13396,1993,6
16121,2009,15
16121,2010,15
16121,2011,15
16121,2012,15
16121,2013,20
16121,2014,27
16121,2015,27
16121,2016,27
19195,1982,21
19195,1983,21
19195,1986,23
12077,1997,26
12077,1998,26
12077,1999,26
12077,2000,26
6171,2014,25
6171,2015,25
6171,2016,25
6171,2017,4
11213,1970,5
11213,1971,5
11213,1972,5
11213,1973,5
5574,1993,3
5574,1994,3
5574,1995,3
5574,1996,32
5574,1997,32
5574,1997,24
5574,1998,32
5574,1999,32
22049,1950,19
22049,1951,19
22049,1952,20
683,1973,14
14194,1987,4
18398,2017,24
10283,2010,3
16258,1976,3
16258,1977,3
16258,1979,31
16258,1980,15
16258,1982,15
16258,1983,15
16258,1984,15
7495,2003,23
7495,2004,23
7495,2005,23
7495,2006,23
7495,2007,10
7495,2008,10
7495,2009,10
7495,2010,10
361,2004,8
13745,1967,14
13745,1968,14
13745,1969,14
13745,1970,14
13745,1971,14
13745,1972,14
13745,1973,14
13745,1974,14
13745,1975,14
12755,2005,18
12755,2006,18
12755,2007,18
12755,2008,18
12755,2009,18
12755,2010,18
12755,2011,18
12755,2012,18
12755,2013,18
12755,2014,18
12755,2015,18
12755,2016,18
12755,2017,18
4242,1976,3
20297,1979,20
20297,1980,20
20297,1981,20
20297,1983,20
20297,1984,20
20297,1985,20
20297,1986,20
20297,1987,20
20297,1988,20
20297,1989,20
20297,1990,20
20297,1991,20
20297,1992,20
20297,1993,20
20291,1998,1
20291,1999,1
20291,2000,1
20291,2001,8
20291,2001,9
20291,2002,20
6132,1970,26
9010,1990,2
9010,1991,2
9010,1992,2
9010,1993,2
14402,1990,19
14402,1991,19
14402,1992,19
14402,1993,19
14402,1994,19
14402,1995,7
7721,1978,24
7721,1979,24
7721,1980,24
7721,1981,24
7721,1982,24
7721,1983,24
7721,1984,24
7721,1985,24
7721,1986,24
7721,1987,24
10964,2015,19
17404,2004,6
17404,2005,6
17404,2006,6
17404,2008,6
15705,1998,9
15705,1999,9
15705,2000,9
15705,2001,9
15705,2002,19
15705,2003,19
15705,2004,6
15705,2005,6
19536,1965,4
19536,1966,4
19536,1967,4
19536,1968,4
19536,1969,4
19536,1970,4
7888,1962,16
24819,1995,1
3264,2002,16
3264,2003,16
3264,2004,16
3264,2005,16
3264,2006,1
3264,2007,19
19876,1957,32
19876,1958,32
19876,1960,462
24429,1987,19
1451,1976,20
1451,1977,20
1451,1978,29
12082,2004,15
12082,2005,15
12082,2006,15
12082,2007,15
12082,2008,15
12082,2009,15
12082,2010,15
12082,2011,15
12082,2012,15
12082,2013,1
12082,2014,32
7554,1986,30
7554,1987,15
23382,1955,23
23382,1956,23
23382,1957,23
23382,1958,32
5677,2002,20
5677,2003,20
5677,2004,5
5677,2005,5
5677,2006,8
5677,2007,8
5677,2008,8
5677,2009,26
22540,2003,30
22540,2004,30
22540,2005,30
22540,2006,30
22540,2007,30
22540,2008,30
22540,2009,30
22540,2010,30
22540,2011,30
22540,2012,30
18187,1968,6
3795,1998,32
3795,1999,32
3795,2000,32
3795,2001,32
3795,2002,22
3795,2003,22
3795,2004,22
3795,2005,22
3795,2006,29
3795,2007,29
3795,2008,29
22304,1989,20
22304,1990,20
22304,1991,20
22304,1992,20
22304,1993,20
22304,1994,23
22304,1995,23
19642,1977,14
19642,1978,14
17303,1987,14
1975,2007,22
1975,2007,21
21214,1978,4
22035,2004,22
22035,2005,22
22035,2006,22
22035,2007,22
22035,2008,22
113,1961,1
113,1962,1
113,1963,1
113,1964,1
113,1965,1
5608,1987,7
22384,1989,16
22384,1990,16
22384,1991,28
22384,1992,28
22384,1993,28
22384,1994,12
22384,1997,28
22384,1997,13
22384,1998,26
22384,1999,26
13220,2001,2
3267,2016,8
22152,1969,14
22152,1970,14
22152,1971,14
22152,1972,14
22152,1973,14
22152,1974,14
22152,1975,14
22152,1976,14
22152,1977,14
22152,1978,14
22152,1979,14
22152,1980,14
22152,1981,14
16572,1965,24
16572,1966,24
16572,1967,24
16572,1968,24
16572,1969,24
16572,1970,5
16572,1971,5
16572,1972,5
21078,2007,31
21078,2008,31
21078,2009,31
21078,2010,31
21078,2011,31
21078,2012,31
21078,2013,31
21078,2014,31
21078,2015,31
21078,2016,31
21078,2017,31
7816,1991,9
13718,1980,16
13718,1981,16
13718,1982,16
13718,1983,16
13718,1984,16
11652,1976,16
11652,1977,16
11652,1978,16
11652,1979,16
11652,1980,16
11652,1981,16
11652,1982,16
11652,1983,16
21817,1976,17
21817,1977,17
21817,1978,17
21817,1979,17
21817,1980,31
21817,1981,31
21817,1981,24
21817,1982,24
21817,1983,2
21817,1984,24
10691,2011,11
14986,1981,4
14986,1982,4
14986,1983,4
14986,1984,4
14986,1985,4
14986,1986,4
14986,1987,4
14986,1988,4
14986,1989,4
14986,1990,4
14986,1991,4
14986,1992,4
5194,2017,10
13759,1998,21
13759,1999,21
13759,2000,21
13759,2001,21
13759,2002,21
13759,2003,22
15386,2007,22
15386,2008,22
15386,2010,17
23143,1990,15
23143,1991,15
23143,1992,15
23143,1993,15
23143,1994,15
23143,1995,15
23143,1997,15
23143,1998,15
12974,1985,18
12974,1986,18
12974,1987,18
12974,1987,17
6896,1970,20
6896,1971,20
6896,1972,20
6896,1973,20
19069,1953,32
19069,1956,32
9480,2007,27
9480,2008,27
9480,2009,27
9480,2010,27
9480,2011,27
9480,2012,27
9480,2013,27
9480,2014,19
12811,1962,22
12811,1963,22
12811,1965,447
12811,1966,447
12811,1967,447
6041,2005,14
69,2008,30
69,2009,30
69,2010,17
744,1983,26
744,1984,28
744,1985,28
744,1986,28
744,1987,27
23173,1987,3
18946,1987,26
5454,2004,20
5454,2005,20
5454,2006,26
5454,2007,25
1366,2000,4
1366,2001,4
1366,2002,4
1366,2003,4
1366,2004,4
1366,2005,27
1366,2006,27
1366,2007,27
1366,2008,29
1366,2009,32
1366,2011,13
23142,2010,12
23142,2010,17
14287,1952,32
14287,1954,32
14287,1955,32
14287,1956,32
14287,1957,32
14287,1958,32
14287,1959,447
14287,1960,447
14287,1961,447
14287,1962,447
14287,1963,24
14287,1964,17
14287,1965,17
14287,1966,17
7392,1975,6
7392,1976,6
21408,1983,8
21408,1984,8
3232,1991,22
17113,1994,16
17113,1995,16
17113,1996,16
17113,1997,16
17113,1998,16
17113,1999,16
17113,2000,16
17113,2001,16
17113,2002,16
17113,2003,16
17113,2004,19
18784,1959,31
18784,1960,31
18784,1961,31
18784,1962,31
8202,1963,1
8202,1964,1
8202,1965,1
8202,1966,1
8202,1967,1
8202,1968,1
9703,1970,29
9703,1971,29
9703,1972,29
14890,2002,2
14890,2003,2
14890,2004,2
14890,2005,2
14890,2007,8
14890,2008,8
14890,2009,3
6416,1995,27
6416,1996,27
6416,1997,27
6416,1998,27
6416,1999,1
3525,1972,15
3525,1973,15
20478,1985,7
23916,2013,18
23916,2014,18
23916,2015,18
23916,2016,18
23916,2017,7
23711,1992,6
23711,1993,6
23711,1995,6
23711,1996,6
23711,1996,16
23711,1997,22
23711,1998,25
2448,2002,9
2448,2003,9
2448,2004,9
2448,2005,9
2448,2006,9
2448,2007,9
2448,2008,9
2448,2009,9
2448,2010,30
2448,2011,30
9591,2008,6
17148,2015,9
17148,2016,9
17148,2017,26
7438,1984,31
7438,1985,31
7438,1986,31
7438,1987,31
7438,1988,31
7438,1989,31
22741,2005,21
3116,2006,26
3116,2007,26
3116,2008,26
3116,2009,26
3116,2010,26
3116,2011,2
3116,2012,2
3116,2013,24
3116,2014,24
3116,2015,31
3116,2016,3
8229,2013,12
11090,1984,6
11090,1985,6
11090,1986,6
11090,1987,6
11090,1988,6
11090,1989,6
11090,1990,6
11090,1991,26
11090,1992,27
15417,2007,11
15417,2008,11
15417,2010,11
15417,2011,11
15417,2012,11
15417,2013,11
15417,2013,14
15417,2014,18
15417,2015,18
6042,2000,19
6042,2000,11
5458,1976,7
5458,1977,7
5458,1978,19
5458,1978,7
5458,1979,23
5458,1979,7
4314,2015,18
4314,2016,18
4314,2017,18
11812,2003,9
11812,2004,9
11812,2005,9
11812,2006,9
11812,2007,27
11812,2008,27
11812,2009,23
6907,2008,3
6907,2009,3
14758,1954,21
14758,1957,21
14758,1958,21
14758,1959,21
14758,1960,21
14758,1961,21
14758,1962,21
14758,1963,21
14758,1964,21
14758,1965,21
14758,1966,21
14758,1967,21
4794,1990,18
9012,1987,21
14953,1981,5
14953,1982,5
14953,1983,5
14953,1984,9
14953,1985,9
14953,1986,9
15818,2000,10
15818,2001,10
15818,2002,10
15818,2003,1
13667,1987,14
13667,1988,14
13667,1989,14
13667,1990,14
13667,1991,14
13667,1992,14
13667,1993,14
2498,2003,18
19764,1999,9
19764,2000,9
19764,2001,9
19764,2002,9
19764,2003,9
19764,2004,9
10887,1961,15
15439,1997,25
15439,1998,25
15439,1999,25
15439,2000,25
15439,2001,25
15439,2002,25
15439,2003,25
15439,2004,25
15439,2005,25
15439,2006,25
20052,1983,447
20052,1984,447
20052,1985,27
20052,1987,18
9603,2014,3
9603,2015,3
9603,2016,3
9603,2017,3
16286,1999,16
16286,2000,11
13744,1992,24
13744,1993,24
13744,1994,24
13744,1995,24
13744,1996,24
10406,2009,27
10406,2010,27
8213,1987,27
8213,1988,3
8213,1989,19
10360,1980,21
10360,1981,21
10360,1982,21
10360,1983,21
10360,1984,21
10360,1985,21
24271,2007,28
13601,1987,22
24225,2001,20
17110,2000,6
16293,1974,1
16293,1975,1
16293,1976,1
16293,1977,1
16293,1978,1
16293,1979,1
16293,1980,1
16293,1981,1
16293,1982,1
16293,1983,1
16293,1984,1
16293,1985,1
16293,1986,1
16293,1987,1
1942,2013,4
1942,2014,4
1942,2015,4
1942,2017,11
18104,1993,19
18104,1998,16
2255,1954,32
5104,2004,5
5104,2005,5
5104,2006,5
5104,2007,5
5104,2008,13
9872,1999,8
9872,2002,15
2703,1958,5
2703,1959,5
2703,1960,5
19435,1992,2
1929,1950,21
15863,2005,15
15863,2006,15
15863,2007,15
15863,2008,15
15863,2009,15
15863,2010,11
15863,2011,3
15863,2012,3
20707,1997,32
20707,1997,24
20707,1998,32
20707,1999,32
20707,2000,32
20707,2001,8
20707,2002,8
3273,1980,27
3273,1980,31
23530,2010,12
23530,2011,12
23530,2012,12
23530,2013,12
23530,2014,12
23530,2015,12
23530,2016,12
23530,2017,12
22888,2013,18
9559,2002,25
9559,2003,8
9559,2004,8
9559,2007,27
10765,1987,8
3035,1990,8
3035,1991,8
3035,1992,8
3035,1993,8
3035,1994,8
3035,1995,8
3035,1996,5
3035,1997,5
3035,1998,5
3035,1999,5
3035,2000,5
3035,2001,5
3035,2002,2
3035,2003,2
17425,1979,12
17425,1980,12
17425,1981,12
17425,1982,12
17425,1983,26
17413,2016,16
17413,2017,9
2241,2006,13
20243,1987,27
11546,1988,23
11546,1989,23
11546,1990,23
11546,1991,23
11546,1992,23
11546,1993,23
11546,1994,23
11546,1995,14
3474,1991,1
3474,1992,4
3474,1993,4
3474,1994,4
3474,1995,17
14906,1986,31
14906,1987,31
14906,1988,31
14906,1989,31
14906,1990,2
14906,1991,28
14906,1992,28
14906,1993,24
14906,1994,7
14906,1995,25
14906,1996,28
14906,1997,14
1683,2002,19
1683,2003,19
1683,2004,19
1683,2005,19
1683,2006,19
1683,2007,19
1683,2008,19
1683,2009,19
1683,2010,26
24405,1978,6
24405,1979,6
24405,1980,6
24405,1981,6
24405,1982,6
24405,1983,6
24405,1984,6
24405,1985,6
24405,1986,30
24405,1987,30
24405,1988,30
24405,1989,30
11038,2008,12
5945,2010,32
5945,2011,32
5945,2012,32
5945,2013,32
5945,2014,8
5945,2015,8
5945,2016,3
5945,2016,31
5945,2017,32
6417,2006,3
6417,2007,3
6417,2008,3
6417,2009,3
6417,2010,3
14529,2012,23
14529,2013,23
14529,2014,23
14529,2015,23
14529,2016,1
12655,2010,4
16951,1981,447
16951,1982,447
16951,1983,447
16951,1984,447
16951,1985,447
16951,1986,447
16951,1987,447
16951,1988,447
16951,1989,447
2382,1967,19
15518,1966,15
15518,1968,5
15518,1969,5
15518,1970,5
15518,1971,5
15518,1972,5
15518,1973,5
15518,1974,31
15518,1975,31
15518,1976,31
15518,1977,31
7232,1976,1
7232,1977,1
7232,1978,1
7232,1979,1
7232,1980,1
7232,1981,1
7232,1982,16
7232,1983,16
7232,1984,16
7232,1985,447
7232,1986,447
9549,1999,21
9549,2001,3
10774,1969,17
10774,1970,17
10774,1971,17
10774,1972,17
10774,1973,447
10774,1974,447
10774,1975,447
10774,1976,447
10774,1977,447
10774,1978,1
10774,1979,1
10774,1980,1
10774,1981,1
10774,1982,22
10774,1983,30
23224,2003,29
3632,2011,10
3632,2012,10
3632,2013,10
3632,2014,10
3632,2015,10
3632,2016,10
3632,2017,10
24987,1987,18
24987,1988,18
24987,1988,17
24987,1989,17
24987,1989,18
5221,1950,447
5221,1951,447
4098,1995,3
4098,1996,3
4098,1997,3
4098,1999,31
4098,1999,7
4298,1987,22
10428,1970,20
10428,1971,20
10428,1972,20
10428,1973,20
10428,1974,20
10428,1975,20
10428,1976,20
10428,1977,26
10428,1978,26
10428,1979,26
15028,1977,30
15028,1978,30
15028,1979,30
218,2004,1
218,2005,1
218,2006,1
218,2007,1
218,2008,1
218,2009,1
218,2010,11
218,2010,8
22083,1993,27
22083,1994,27
22083,1995,27
22083,1996,2
22083,1997,2
22083,1998,2
22554,1991,21
22554,1992,21
22554,1992,22
22554,1993,22
22554,1994,22
22554,1995,22
22554,1996,22
22554,1997,11
22554,1998,28
22554,1999,25
2857,2014,7
2857,2015,7
2857,2017,7
19289,2015,18
19289,2016,27
19289,2017,27
2261,2003,25
2261,2004,25
2261,2006,25
8711,1962,16
8711,1963,16
8711,1964,16
8711,1965,16
8711,1966,16
8711,1967,16
8711,1968,16
8711,1969,16
8711,1970,16
8711,1971,16
8711,1972,16
8711,1973,447
8711,1974,447
8711,1974,21
8711,1975,21
8711,1976,12
8711,1977,12
15839,1955,447
15839,1960,23
15839,1961,23
15839,1962,23
15839,1966,28
12150,2004,24
2919,1973,20
2919,1976,22
20141,2010,6
20141,2011,6
20141,2012,27
20141,2012,11
12455,1986,21
1792,1983,24
1792,1984,24
1792,1985,24
1792,1986,24
1792,1987,24
9857,1961,5
9857,1963,5
9857,1964,5
9857,1965,5
9857,1966,5
9857,1967,5
9857,1968,5
9857,1969,5
9857,1970,5
14368,1995,4
14368,1996,4
7567,2012,29
11705,1973,3
11705,1974,3
11705,1974,29
11705,1975,29
11705,1976,29
11705,1977,29
11705,1978,29
3464,1982,20
3464,1983,19
3464,1984,19
3464,1984,3
14643,2006,11
14643,2007,11
14643,2008,11
14643,2009,2
14643,2010,2
14643,2011,2
14643,2012,2
14643,2013,30
14643,2014,30
14643,2015,27
14643,2016,30
14643,2017,31
17979,1991,28
9870,1987,26
9870,1988,26
9870,1989,26
9870,1990,26
19017,2004,24
3662,1970,4
3662,1971,4
3662,1972,4
3662,1973,4
3662,1974,4
3662,1975,4
3662,1976,4
3662,1977,4
3662,1978,12
3662,1979,12
3662,1980,12
3662,1981,26
3662,1981,19
3662,1982,19
14647,2017,3
20971,1960,12
20971,1961,12
1867,1993,1
1867,1994,1
1867,1995,1
1867,1996,1
1867,1997,1
1867,1998,1
1867,1999,1
1867,2000,1
1867,2001,1
1867,2002,3
1867,2003,3
1867,2004,3
1867,2005,18
1867,2006,18
15021,1978,13
15021,1979,17
13378,1965,8
13378,1967,8
13378,1968,8
13378,1969,8
13378,1970,8
13378,1971,8
13378,1972,8
13378,1973,26
13509,1988,19
13509,1989,19
13509,1990,19
13509,1991,19
13509,1992,19
13509,1993,19
13509,1994,19
13509,1995,26
13509,1996,29
13509,1996,19
2091,1981,31
2091,1982,5
2091,1983,5
2091,1984,9
2091,1985,9
2091,1986,9
2091,1987,9
2091,1988,9
2091,1989,9
12997,1993,17
5393,1999,8
5393,2001,4
5393,2002,4
5393,2003,4
5393,2004,4
5393,2005,4
5393,2006,4
5393,2007,4
5393,2008,4
5393,2009,4
8528,1963,20
21286,1995,11
21286,1996,11
21286,1997,11
21286,1998,11
21286,1999,11
21286,2000,24
21286,2001,24
21286,2002,24
20263,1989,27
2433,2009,11
2433,2010,11
2433,2011,11
2433,2012,11
2433,2013,23
2433,2014,23
5141,1954,5
5141,1957,5
5141,1960,18
5141,1961,18
5141,1962,18
5141,1962,15
5141,1963,15
5141,1964,15
5141,1965,15
5141,1966,15
5141,1968,15
1664,1983,7
1664,1984,8
20249,2008,9
20249,2009,9
11291,1988,14
11291,1989,7
24134,1984,1
3666,2008,6
3666,2009,16
14675,1984,447
14675,1986,447
14675,1987,447
14675,1988,447
14675,1989,447
14675,1990,447
14675,1991,447
14675,1992,24
17164,1980,22
11,2005,14
11,2006,14
11,2007,14
11,2008,14
11,2009,32
11,2010,32
11,2011,32
16823,2004,16
16823,2005,16
16823,2006,16
16823,2007,16
16823,2008,16
16823,2009,18
16823,2010,18
16823,2011,2
7902,2014,5
7902,2015,5
7902,2016,5
8919,2001,7
8919,2002,7
8919,2003,7
8919,2004,7
8919,2005,7
8919,2006,7
8919,2007,7
8919,2008,7
8919,2009,7
8919,2010,7
8919,2011,7
8919,2012,7
24820,2007,5
24820,2008,5
24820,2009,5
24820,2010,5
24820,2011,5
24820,2012,5
24820,2013,5
24820,2014,5
24820,2015,5
24820,2016,5
24820,2017,5
12358,1987,24
2645,1987,17
2645,1988,17
2645,1989,17
2645,1990,17
2645,1991,17
6269,1969,31
6269,1970,31
6269,1971,31
6269,1972,31
6269,1973,3
6269,1974,3
6269,1975,3
6269,1976,8
6269,1977,8
6269,1978,8
6269,1979,21
581,1984,28
581,1985,28
581,1986,28
581,1987,28
581,1988,19
581,1989,16
12264,2002,29
12264,2003,29
15109,1972,20
15109,1973,20
15109,1974,20
15109,1975,20
15109,1976,20
15109,1977,20
15109,1978,20
15109,1979,20
15109,1980,24
8483,1999,32
8483,2000,32
7196,1973,1
7196,1974,1
6583,1987,28
15485,1969,28
15485,1970,28
15485,1971,28
15485,1972,28
15485,1973,28
15485,1974,28
15485,1975,28
15485,1976,28
15485,1977,28
15485,1978,28
15485,1979,28
10015,2011,25
23263,1992,32
23263,1993,32
23263,1994,32
23263,1995,6
23263,1996,18
9732,2006,23
9732,2007,23
9732,2008,23
9732,2009,23
9732,2010,23
9732,2011,23
9732,2012,23
9732,2013,23
9732,2014,28
9732,2015,28
9732,2016,5
9732,2016,30
4751,2016,26
4751,2017,26
16221,1995,6
16221,1998,31
17001,1988,24
17001,1989,24
20642,1971,17
22836,2001,32
22836,2002,32
22836,2004,32
22836,2005,10
22836,2006,10
22836,2007,10
22836,2008,10
22836,2009,10
22836,2010,24
22836,2011,24
22836,2012,24
4729,2002,26
4729,2003,26
23882,1974,2
23882,1975,26
23882,1976,26
23882,1977,24
23882,1977,13
18545,2013,22
18545,2014,22
18545,2015,22
18545,2016,22
18545,2017,22
10721,2003,7
10721,2004,7
10721,2005,17
10721,2005,20
19076,1987,16
19076,1988,16
22802,2003,16
22802,2004,16
8524,1987,13
10899,1984,1
10899,1985,1
10899,1986,1
10899,1987,1
10899,1988,1
24033,2010,32
24033,2011,32
24033,2012,32
24033,2013,32
24033,2014,32
24033,2015,15
24033,2016,15
24157,2010,31
24157,2011,31
24157,2012,31
24157,2013,31
24157,2013,13
2161,1994,2
2161,1995,11
2161,1996,11
2161,1996,2
2161,1996,1
2161,1997,2
2161,1997,11
2161,1997,1
2161,1998,11
2161,1999,11
2161,2000,11
2161,2001,8
2161,2002,8
2161,2003,8
16661,1986,16
16661,1988,16
16661,1989,16
16661,1990,16
16661,1991,16
16661,1992,16
16661,1993,16
16661,1994,16
16661,1995,16
16661,1996,29
16661,1996,19
16661,1997,29
16661,1998,13
16661,1999,13
2377,2014,22
2377,2015,22
9064,1971,4
9064,1972,4
5636,2009,21
5636,2011,21
5636,2012,21
5636,2013,21
5636,2014,27
5636,2015,27
5636,2016,27
5636,2017,27
12044,1985,12
12044,1987,12
15822,1972,8
15822,1973,8
15822,1975,26
21200,2008,23
21200,2009,23
21200,2010,23
21200,2011,23
21200,2012,23
21200,2013,23
19329,1958,24
19329,1960,3
19329,1961,3
19329,1962,3
19329,1963,14
7076,1999,5
7076,2000,5
7076,2001,5
7076,2002,5
7076,2003,5
7076,2004,5
7076,2005,5
7076,2006,5
7076,2007,5
22856,1992,8
22856,1993,8
22856,1994,8
22856,1995,8
22856,1996,31
22856,1997,24
22856,1998,24
22856,1999,31
7133,1989,24
9597,2002,11
9597,2003,11
9597,2004,11
9597,2005,11
9597,2006,11
9597,2007,11
9597,2008,11
9597,2009,11
9597,2010,15
9597,2011,15
13859,1951,17
21867,1958,21
21867,1959,21
21867,1960,21
21867,1961,21
21867,1962,21
21867,1963,21
21867,1964,21
21867,1965,21
21867,1966,21
21867,1967,26
24678,2009,24
18142,2003,12
23109,2015,21
23109,2016,12
11887,1977,24
11887,1978,24
11887,1979,24
11887,1980,24
11887,1981,24
11887,1982,24
11887,1983,24
11887,1984,19
11887,1985,24
24287,2004,21
24287,2005,21
4253,1992,2
4253,1993,2
4253,1994,2
4253,1995,2
4253,1996,16
4253,1997,16
4253,1998,16
4253,1999,19
4253,2000,19
4253,2001,19
4253,2002,11
4253,2003,17
4253,2004,14
4253,2005,14
3589,1995,13
3589,1996,15
3589,1997,15
3589,1998,15
7760,1960,23
7760,1961,23
7760,1962,23
7760,1963,23
7760,1964,23
5050,2016,7
2072,1960,462
22547,2007,4
22547,2008,4
22547,2009,4
22547,2009,8
22547,2010,8
22547,2011,2
22547,2012,2
22547,2013,2
22547,2014,2
22547,2015,22
22547,2016,26
11389,2014,3
11389,2015,3
11389,2016,4
13119,2004,18
13119,2005,21
13119,2006,15
4551,1968,1
16153,2008,12
16153,2009,12
16153,2010,12
16153,2011,12
16153,2012,12
17183,1970,3
16507,2003,30
16507,2005,11
16507,2006,11
16507,2007,11
16507,2008,11
16507,2009,16
14972,1989,13
14972,1990,13
14972,1991,13
14972,1992,13
14972,1993,13
14972,1994,12
14972,1995,12
14972,1996,13
17658,1980,20
17658,1981,20
17658,1982,20
17658,1983,20
17658,1983,29
17658,1984,29
5267,1994,12
5267,1995,8
18527,2004,10
18527,2005,10
18527,2006,10
2495,2005,6
2495,2006,6
9243,1962,5
9243,1963,5
9243,1964,5
9243,1965,5
9243,1966,20
9243,1967,20
22946,1960,447
22946,1961,447
22946,1962,447
22946,1963,447
22946,1964,447
22946,1965,18
22946,1966,18
22946,1967,18
24522,2011,15
24522,2012,15
24522,2013,15
24522,2014,15
24522,2015,11
24522,2016,17
24522,2017,17
14990,1974,22
14990,1975,22
14990,1976,22
14990,1977,22
14990,1978,22
14990,1979,22
14990,1980,22
14990,1981,22
14990,1982,22
14990,1983,22
14990,1984,22
14990,1985,22
13163,2005,15
7418,2015,32
7418,2016,32
16643,1995,4
16643,1996,4
16643,1997,4
16643,1997,27
16643,1998,4
16643,1999,6
16643,2000,6
16643,2001,6
16643,2002,6
16643,2003,6
16643,2004,27
4623,1997,5
4623,1998,5
17709,1963,22
17709,1964,17
17709,1965,17
17709,1967,26
17709,1968,26
17709,1969,26
17709,1970,26
17709,1971,28
3996,1994,7
3996,1995,11
3996,1996,11
1377,1978,23
1377,1978,3
11873,1998,19
11873,1999,19
11873,2000,19
11873,2001,17
11873,2002,17
11873,2003,17
11873,2005,17
11873,2006,12
11873,2007,12
11873,2008,12
7649,1971,21
7649,1972,21
7649,1973,21
7649,1973,26
7649,1974,26
7649,1975,26
7649,1975,31
20695,1977,7
8098,1981,7
8098,1982,7
8098,1983,7
8098,1984,7
8098,1985,7
1647,2014,25
1647,2015,25
1647,2016,25
1647,2017,25
20799,1992,28
20799,1993,28
20799,1994,28
949,1984,4
949,1985,4
949,1986,4
949,1988,4
9223,1971,17
9223,1972,17
9223,1973,17
9223,1974,23
9223,1975,23
9223,1976,30
9223,1977,30
369,1976,27
8748,1968,12
8748,1969,12
8748,1970,12
8748,1971,12
2099,2010,11
15728,1986,3
15728,1987,12
15728,1988,32
6342,1992,19
6342,1993,19
6342,1995,17
19990,1958,21
11465,1960,12
11465,1961,12
11465,1962,12
11465,1963,12
11465,1964,4
23328,2009,13
23328,2010,13
23328,2011,13
20409,2010,32
20409,2011,32
20409,2012,32
17264,1997,11
17264,1997,1
17264,1998,11
17264,1999,11
17264,2000,11
17264,2001,11
17264,2002,12
17264,2003,12
17264,2004,12
17264,2005,12
17264,2006,12
23461,2016,22
23461,2017,22
14978,2013,9
14978,2014,9
14978,2015,9
14978,2016,9
14487,2001,10
14487,2002,10
14487,2003,10
14487,2004,4
14487,2005,4
14487,2006,4
14487,2007,4
14487,2008,10
24852,2000,27
24852,2001,27
24852,2002,27
24852,2003,27
24852,2004,11
24852,2006,19
24852,2007,19
24852,2008,19
24852,2009,19
12794,1968,14
12794,1968,6
12794,1969,6
12794,1970,6
12794,1971,6
12794,1972,28
7254,1958,21
7254,1959,21
10497,1972,21
10497,1973,1
10497,1973,12
10497,1974,12
10497,1975,12
10497,1976,12
10497,1977,12
10497,1978,26
23297,2000,21
23297,2002,21
6912,2002,13
6912,2003,13
8075,1987,13
8075,1988,13
8075,1989,13
8075,1990,13
8075,1990,19
8075,1991,19
8075,1992,19
8075,1993,19
23324,1970,14
23324,1971,14
23324,1972,3
23324,1973,3
23324,1974,3
23324,1975,31
23324,1976,31
23324,1977,31
23324,1978,24
23324,1979,24
23324,1980,26
1846,2007,28
1846,2008,28
1846,2009,28
1846,2010,28
1846,2011,28
1846,2012,28
1846,2013,28
1846,2014,28
11772,2006,27
11772,2007,27
11772,2008,27
11772,2009,27
11772,2010,27
11772,2011,27
11772,2013,27
11772,2014,29
22037,1970,18
22037,1971,18
22037,1973,19
22037,1974,19
8785,2005,17
17572,1974,4
17572,1975,4
17572,1976,4
17572,1977,3
17572,1978,3
17572,1979,3
17572,1980,3
17572,1981,3
17572,1982,3
8691,1998,20
15842,2002,30
15842,2003,30
15842,2004,30
15842,2005,30
15842,2006,30
15842,2007,30
15842,2008,30
15842,2009,24
15842,2010,24
15842,2011,24
12975,1987,30
19382,1987,24
19382,1988,24
19382,1989,13
19382,1990,13
19382,1991,13
19382,1992,13
19382,1993,13
19382,1994,13
19382,1995,13
19382,1996,13
19382,1997,30
19382,1997,4
19382,1998,30
6968,1981,28
6968,1981,17
1698,2015,14
1698,2016,14
8417,2008,1
8417,2009,1
8417,2010,1
8417,2011,1
8417,2012,6
8417,2013,6
15172,2014,10
15172,2015,10
7583,1974,4
7583,1975,4
19448,1989,28
19448,1990,28
19448,1991,28
19448,1992,28
19448,1993,28
19448,1994,31
19448,1995,18
19448,1996,18
19448,1997,18
19448,1998,18
19448,1999,18
19448,2000,19
19448,2004,5
19448,2005,5
22561,1967,31
22561,1968,31
22561,1969,31
22561,1970,31
22561,1971,23
4101,1987,12
9683,1960,3
9683,1961,3
9239,2007,2
9239,2008,10
7440,1990,16
7440,1991,21
16080,2015,7
14232,2009,8
14232,2010,8
14232,2011,8
14232,2012,8
16051,2000,27
16051,2001,27
